tps,nr_payments,latency_sec
32.63308464383655,384000,1.842684595721
32.316046412772764,385000,1.90737723492
31.338074622611757,386000,1.9368752952289998
32.208489631754134,387000,1.887508073107
31.24104732043289,388000,1.959604282
30.5069749532799,389000,2.012841662156
32.959402120052616,390000,1.8540639450329999
31.617424288426754,391000,1.930293581908
32.18403161623346,392000,1.890353541566
31.24902670121332,393000,1.939019979743
31.17263672626594,394000,1.934469715167
31.59807311564091,395000,1.9319069005710001
32.13973728242938,396000,1.902529681357
33.09945417449688,397000,1.867901854715
31.19941625188334,398000,1.939390683894
32.417374212703905,399000,1.8946600464569998
31.762789072581548,400000,1.914436309844
32.96820787063524,401000,1.854777458891
32.44241535680472,402000,1.8850201375940001
33.26594838896993,403000,1.831289893457
